"ORDEN,""IPAT"",""FECHA"",""AÑO"",""MES"",""DIA"",""GRAVEDAD"""
"757,""A000885366"",""2019-04-02T00:00:00.000"",""2019"",""4"",""martes"",""CON HERIDOS"""
"758,""A000885357"",""2019-04-02T00:00:00.000"",""2019"",""4"",""martes"",""SOLO DAÑOS"""
"759,""A000885367"",""2019-04-02T00:00:00.000"",""2019"",""4"",""martes"",""CON HERIDOS"""
"760,""A000885390"",""2019-04-02T00:00:00.000"",""2019"",""4"",""martes"",""SOLO DAÑOS"""
"761,""A000885394"",""2019-04-23T00:00:00.000"",""2019"",""4"",""martes"",""CON HERIDOS"""
"762,""A000885406"",""2019-04-23T00:00:00.000"",""2019"",""4"",""martes"",""CON HERIDOS"""
"763,""A000885377"",""2019-04-24T00:00:00.000"",""2019"",""4"",""miércoles"",""CON HERIDOS"""
"764,""A000885384"",""2019-04-24T00:00:00.000"",""2019"",""4"",""miércoles"",""CON HERIDOS"""
"765,""A000885407"",""2019-04-24T00:00:00.000"",""2019"",""4"",""miércoles"",""SOLO DAÑOS"""
"766,""A000885376"",""2019-04-24T00:00:00.000"",""2019"",""4"",""miércoles"",""CON HERIDOS"""
"767,""A000885393"",""2019-04-24T00:00:00.000"",""2019"",""4"",""miércoles"",""SOLO DAÑOS"""
"768,""A000885344"",""2019-04-24T00:00:00.000"",""2019"",""4"",""miércoles"",""SOLO DAÑOS"""
"769,""A000885392"",""2019-04-24T00:00:00.000"",""2019"",""4"",""miércoles"",""CON HERIDOS"""
"770,""A000885373"",""2019-04-24T00:00:00.000"",""2019"",""4"",""miércoles"",""CON HERIDOS"""
"771,""A000885401"",""2019-04-24T00:00:00.000"",""2019"",""4"",""miércoles"",""CON HERIDOS"""
"772,""A000885408"",""2019-04-24T00:00:00.000"",""2019"",""4"",""miércoles"",""CON HERIDOS"""
"773,""A000885330"",""2019-04-24T00:00:00.000"",""2019"",""4"",""miércoles"",""CON HERIDOS"""
"774,""A000885383"",""2019-04-24T00:00:00.000"",""2019"",""4"",""miércoles"",""SOLO DAÑOS"""
"775,""A000885389"",""2019-04-24T00:00:00.000"",""2019"",""4"",""miércoles"",""SOLO DAÑOS"""
"776,""A000885402"",""2019-04-24T00:00:00.000"",""2019"",""4"",""miércoles"",""CON HERIDOS"""
"777,""A000885345"",""2019-04-24T00:00:00.000"",""2019"",""4"",""miércoles"",""CON HERIDOS"""
"778,""A000885372"",""2019-04-24T00:00:00.000"",""2019"",""4"",""miércoles"",""CON HERIDOS"""
"779,""A000885396"",""2019-05-06T00:00:00.000"",""2019"",""5"",""lunes"",""CON HERIDOS"""
"780,""A000885452"",""2019-05-06T00:00:00.000"",""2019"",""5"",""lunes"",""CON HERIDOS"""
"781,""A000885404"",""2019-05-06T00:00:00.000"",""2019"",""5"",""lunes"",""CON HERIDOS"""
"782,""A000885397"",""2019-05-06T00:00:00.000"",""2019"",""5"",""lunes"",""SOLO DAÑOS"""
"783,""A000885416"",""2019-05-09T00:00:00.000"",""2019"",""5"",""jueves"",""CON HERIDOS"""
"784,""A000885423"",""2019-05-09T00:00:00.000"",""2019"",""5"",""jueves"",""SOLO DAÑOS"""
"785,""A000885424"",""2019-05-09T00:00:00.000"",""2019"",""5"",""jueves"",""CON HERIDOS"""
"786,""A000885425"",""2019-05-09T00:00:00.000"",""2019"",""5"",""jueves"",""CON HERIDOS"""
"787,""A000885421"",""2019-05-09T00:00:00.000"",""2019"",""5"",""jueves"",""CON HERIDOS"""
"788,""A000885361"",""2019-05-09T00:00:00.000"",""2019"",""5"",""jueves"",""SOLO DAÑOS"""
"789,""A000885451"",""2019-05-09T00:00:00.000"",""2019"",""5"",""jueves"",""SOLO DAÑOS"""
"790,""A000885456"",""2019-05-09T00:00:00.000"",""2019"",""5"",""jueves"",""CON HERIDOS"""
"791,""A000885362"",""2019-05-09T00:00:00.000"",""2019"",""5"",""jueves"",""CON HERIDOS"""
"792,""A000885418"",""2019-05-10T00:00:00.000"",""2019"",""5"",""viernes"",""SOLO DAÑOS"""
"793,""A000885419"",""2019-05-10T00:00:00.000"",""2019"",""5"",""viernes"",""CON HERIDOS"""
"794,""A000885417"",""2019-05-10T00:00:00.000"",""2019"",""5"",""viernes"",""CON HERIDOS"""
"795,""A000885422"",""2019-05-10T00:00:00.000"",""2019"",""5"",""viernes"",""CON HERIDOS"""
"796,""A000885360"",""2019-05-10T00:00:00.000"",""2019"",""5"",""viernes"",""CON HERIDOS"""
"797,""A000885379"",""2019-05-13T00:00:00.000"",""2019"",""5"",""lunes"",""CON HERIDOS"""
"798,""A000885405"",""2019-05-13T00:00:00.000"",""2019"",""5"",""lunes"",""SOLO DAÑOS"""
"799,""A000885409"",""2019-05-13T00:00:00.000"",""2019"",""5"",""lunes"",""CON HERIDOS"""
"800,""A000885410"",""2019-05-13T00:00:00.000"",""2019"",""5"",""lunes"",""CON HERIDOS"""
"801,""A000885378"",""2019-05-13T00:00:00.000"",""2019"",""5"",""lunes"",""CON HERIDOS"""
"802,""A000575891"",""2019-05-16T00:00:00.000"",""2019"",""5"",""jueves"",""CON MUERTOS"""
"803,""A000575829"",""2019-05-16T00:00:00.000"",""2019"",""5"",""jueves"",""CON HERIDOS"""
"804,""A000885473"",""2019-06-05T00:00:00.000"",""2019"",""6"",""miércoles"",""CON HERIDOS"""
"805,""A000885478"",""2019-06-05T00:00:00.000"",""2019"",""6"",""miércoles"",""CON HERIDOS"""
"806,""A000885474"",""2019-06-05T00:00:00.000"",""2019"",""6"",""miércoles"",""SOLO DAÑOS"""
"807,""A000885470"",""2019-06-05T00:00:00.000"",""2019"",""6"",""miércoles"",""CON HERIDOS"""
"808,""A000885413"",""2019-06-05T00:00:00.000"",""2019"",""6"",""miércoles"",""SOLO DAÑOS"""
"809,""A000885472"",""2019-06-05T00:00:00.000"",""2019"",""6"",""miércoles"",""CON HERIDOS"""
"810,""A000885399"",""2019-06-05T00:00:00.000"",""2019"",""6"",""miércoles"",""CON HERIDOS"""
"811,""A000885420"",""2019-06-06T00:00:00.000"",""2019"",""6"",""jueves"",""CON HERIDOS"""
"812,""A000885459"",""2019-06-06T00:00:00.000"",""2019"",""6"",""jueves"",""SOLO DAÑOS"""
"813,""A000885455"",""2019-06-06T00:00:00.000"",""2019"",""6"",""jueves"",""CON HERIDOS"""
"814,""A000885453"",""2019-06-06T00:00:00.000"",""2019"",""6"",""jueves"",""CON HERIDOS"""
"815,""A000885363"",""2019-06-06T00:00:00.000"",""2019"",""6"",""jueves"",""CON HERIDOS"""
"816,""A000885468"",""2019-06-06T00:00:00.000"",""2019"",""6"",""jueves"",""SOLO DAÑOS"""
"817,""A000885412"",""2019-06-06T00:00:00.000"",""2019"",""6"",""jueves"",""SOLO DAÑOS"""
"818,""A000885398"",""2019-06-06T00:00:00.000"",""2019"",""6"",""jueves"",""SOLO DAÑOS"""
"819,""A000885458"",""2019-06-06T00:00:00.000"",""2019"",""6"",""jueves"",""CON HERIDOS"""
"820,""A000885464"",""2019-06-06T00:00:00.000"",""2019"",""6"",""jueves"",""CON HERIDOS"""
"821,""A000885364"",""2019-06-06T00:00:00.000"",""2019"",""6"",""jueves"",""SOLO DAÑOS"""
"822,""A000885469"",""2019-06-06T00:00:00.000"",""2019"",""6"",""jueves"",""SOLO DAÑOS"""
"823,""A000885411"",""2019-06-06T00:00:00.000"",""2019"",""6"",""jueves"",""SOLO DAÑOS"""
"824,""A000885457"",""2019-06-06T00:00:00.000"",""2019"",""6"",""jueves"",""CON HERIDOS"""
"825,""A000885463"",""2019-06-06T00:00:00.000"",""2019"",""6"",""jueves"",""CON HERIDOS"""
"826,""A000885462"",""2019-06-06T00:00:00.000"",""2019"",""6"",""jueves"",""SOLO DAÑOS"""
"827,""A001038103"",""2019-07-11T00:00:00.000"",""2019"",""7"",""jueves"",""SOLO DAÑOS"""
"828,""A001038107"",""2019-07-11T00:00:00.000"",""2019"",""7"",""jueves"",""CON HERIDOS"""
"829,""A001038100"",""2019-07-11T00:00:00.000"",""2019"",""7"",""jueves"",""SOLO DAÑOS"""
"830,""A000885487"",""2019-07-11T00:00:00.000"",""2019"",""7"",""jueves"",""CON HERIDOS"""
"831,""A001038094"",""2019-07-11T00:00:00.000"",""2019"",""7"",""jueves"",""CON HERIDOS"""
"832,""A001038106"",""2019-07-12T00:00:00.000"",""2019"",""7"",""viernes"",""SOLO DAÑOS"""
"833,""A000885483"",""2019-07-12T00:00:00.000"",""2019"",""7"",""viernes"",""CON HERIDOS"""
"834,""A001038101"",""2019-07-12T00:00:00.000"",""2019"",""7"",""viernes"",""SOLO DAÑOS"""
"835,""A001038114"",""2019-07-12T00:00:00.000"",""2019"",""7"",""viernes"",""CON HERIDOS"""
"836,""A001038109"",""2019-07-12T00:00:00.000"",""2019"",""7"",""viernes"",""CON HERIDOS"""
"837,""A001038105"",""2019-07-12T00:00:00.000"",""2019"",""7"",""viernes"",""SOLO DAÑOS"""
"838,""A001038102"",""2019-07-12T00:00:00.000"",""2019"",""7"",""viernes"",""CON HERIDOS"""
"839,""A001038108"",""2019-07-12T00:00:00.000"",""2019"",""7"",""viernes"",""SOLO DAÑOS"""
"840,""A001038098"",""2019-07-15T00:00:00.000"",""2019"",""7"",""lunes"",""CON HERIDOS"""
"841,""A001038099"",""2019-07-15T00:00:00.000"",""2019"",""7"",""lunes"",""SOLO DAÑOS"""
"842,""A000885400"",""2019-07-15T00:00:00.000"",""2019"",""7"",""lunes"",""SOLO DAÑOS"""
"843,""A001038115"",""2019-07-15T00:00:00.000"",""2019"",""7"",""lunes"",""CON HERIDOS"""
"844,""A001038096"",""2019-07-15T00:00:00.000"",""2019"",""7"",""lunes"",""CON HERIDOS"""
"845,""A000885484"",""2019-07-15T00:00:00.000"",""2019"",""7"",""lunes"",""SOLO DAÑOS"""
"846,""A001038112"",""2019-07-15T00:00:00.000"",""2019"",""7"",""lunes"",""SOLO DAÑOS"""
"847,""A001038095"",""2019-07-15T00:00:00.000"",""2019"",""7"",""lunes"",""CON HERIDOS"""
"848,""A001038121"",""2019-07-15T00:00:00.000"",""2019"",""7"",""lunes"",""CON HERIDOS"""
"849,""A000885481"",""2019-07-15T00:00:00.000"",""2019"",""7"",""lunes"",""CON HERIDOS"""
"850,""A001038104"",""2019-07-15T00:00:00.000"",""2019"",""7"",""lunes"",""SOLO DAÑOS"""
"851,""A001038118"",""2019-07-15T00:00:00.000"",""2019"",""7"",""lunes"",""SOLO DAÑOS"""
"852,""A001038097"",""2019-07-15T00:00:00.000"",""2019"",""7"",""lunes"",""SOLO DAÑOS"""
"853,""A000885461"",""2019-07-15T00:00:00.000"",""2019"",""7"",""lunes"",""CON HERIDOS"""
"854,""A001038127"",""2019-07-15T00:00:00.000"",""2019"",""7"",""lunes"",""CON HERIDOS"""
"855,""A000885486"",""2019-07-15T00:00:00.000"",""2019"",""7"",""lunes"",""CON HERIDOS"""
"856,""A000885479"",""2019-07-16T00:00:00.000"",""2019"",""7"",""martes"",""CON HERIDOS"""
"857,""A000885460"",""2019-07-16T00:00:00.000"",""2019"",""7"",""martes"",""CON HERIDOS"""
"858,""A000885482"",""2019-07-16T00:00:00.000"",""2019"",""7"",""martes"",""CON HERIDOS"""
"859,""A000885480"",""2019-07-16T00:00:00.000"",""2019"",""7"",""martes"",""CON HERIDOS"""
"860,""A000885475"",""2019-07-16T00:00:00.000"",""2019"",""7"",""martes"",""CON HERIDOS"""
"861,""A000885476"",""2019-07-16T00:00:00.000"",""2019"",""7"",""martes"",""CON HERIDOS"""
"862,""A000885477"",""2019-07-16T00:00:00.000"",""2019"",""7"",""martes"",""CON HERIDOS"""
"863,""A001038093"",""2019-07-16T00:00:00.000"",""2019"",""7"",""martes"",""CON HERIDOS"""
"864,""A000885485"",""2019-07-16T00:00:00.000"",""2019"",""7"",""martes"",""CON HERIDOS"""
"865,""A000885465"",""2019-07-16T00:00:00.000"",""2019"",""7"",""martes"",""CON HERIDOS"""
"866,""A000885471"",""2019-07-16T00:00:00.000"",""2019"",""7"",""martes"",""SOLO DAÑOS"""
"867,""A000885403"",""2019-07-17T00:00:00.000"",""2019"",""7"",""miércoles"",""CON HERIDOS"""
"868,""A001038152"",""2019-08-09T00:00:00.000"",""2019"",""8"",""viernes"",""CON HERIDOS"""
"869,""A001038153"",""2019-08-09T00:00:00.000"",""2019"",""8"",""viernes"",""SOLO DAÑOS"""
"870,""A001038159"",""2019-08-09T00:00:00.000"",""2019"",""8"",""viernes"",""SOLO DAÑOS"""
"871,""A001038156"",""2019-08-09T00:00:00.000"",""2019"",""8"",""viernes"",""SOLO DAÑOS"""
"872,""A001038150"",""2019-08-12T00:00:00.000"",""2019"",""8"",""lunes"",""CON HERIDOS"""
"873,""A001038151"",""2019-08-12T00:00:00.000"",""2019"",""8"",""lunes"",""CON HERIDOS"""
"874,""A001038143"",""2019-08-12T00:00:00.000"",""2019"",""8"",""lunes"",""CON MUERTOS"""
"875,""A001038130"",""2019-08-12T00:00:00.000"",""2019"",""8"",""lunes"",""CON HERIDOS"""
"876,""A001038158"",""2019-08-12T00:00:00.000"",""2019"",""8"",""lunes"",""SOLO DAÑOS"""
"877,""A001038149"",""2019-08-12T00:00:00.000"",""2019"",""8"",""lunes"",""SOLO DAÑOS"""
"878,""A001038139"",""2019-08-12T00:00:00.000"",""2019"",""8"",""lunes"",""SOLO DAÑOS"""
"879,""A001038155"",""2019-08-12T00:00:00.000"",""2019"",""8"",""lunes"",""SOLO DAÑOS"""
"880,""A001038137"",""2019-08-12T00:00:00.000"",""2019"",""8"",""lunes"",""CON HERIDOS"""
"881,""A001038120"",""2019-08-12T00:00:00.000"",""2019"",""8"",""lunes"",""SOLO DAÑOS"""
"882,""A001038140"",""2019-08-12T00:00:00.000"",""2019"",""8"",""lunes"",""SOLO DAÑOS"""
"883,""A001038138"",""2019-08-12T00:00:00.000"",""2019"",""8"",""lunes"",""SOLO DAÑOS"""
"884,""A001038136"",""2019-08-13T00:00:00.000"",""2019"",""8"",""martes"",""CON HERIDOS"""
"885,""A001038129"",""2019-08-13T00:00:00.000"",""2019"",""8"",""martes"",""SOLO DAÑOS"""
"886,""A000885467"",""2019-08-13T00:00:00.000"",""2019"",""8"",""martes"",""CON HERIDOS"""
"887,""A001038123"",""2019-08-13T00:00:00.000"",""2019"",""8"",""martes"",""CON HERIDOS"""
"888,""A001038110"",""2019-08-13T00:00:00.000"",""2019"",""8"",""martes"",""CON HERIDOS"""
"889,""A001038142"",""2019-08-13T00:00:00.000"",""2019"",""8"",""martes"",""CON HERIDOS"""
"890,""A001038141"",""2019-08-13T00:00:00.000"",""2019"",""8"",""martes"",""CON HERIDOS"""
"891,""A001038122"",""2019-08-14T00:00:00.000"",""2019"",""8"",""miércoles"",""CON HERIDOS"""
"892,""A001038124"",""2019-08-14T00:00:00.000"",""2019"",""8"",""miércoles"",""CON HERIDOS"""
"893,""A001038128"",""2019-08-14T00:00:00.000"",""2019"",""8"",""miércoles"",""CON HERIDOS"""
"894,""A001038117"",""2019-08-14T00:00:00.000"",""2019"",""8"",""miércoles"",""CON HERIDOS"""
"895,""A001038116"",""2019-08-14T00:00:00.000"",""2019"",""8"",""miércoles"",""CON HERIDOS"""
"896,""A001038131"",""2019-08-14T00:00:00.000"",""2019"",""8"",""miércoles"",""CON HERIDOS"""
"897,""A001038119"",""2019-08-14T00:00:00.000"",""2019"",""8"",""miércoles"",""SOLO DAÑOS"""
"898,""A001038132"",""2019-08-14T00:00:00.000"",""2019"",""8"",""miércoles"",""SOLO DAÑOS"""
"899,""A001038113"",""2019-08-14T00:00:00.000"",""2019"",""8"",""miércoles"",""SOLO DAÑOS"""
"900,""A001038133"",""2019-08-14T00:00:00.000"",""2019"",""8"",""miércoles"",""CON HERIDOS"""
"901,""A001038134"",""2019-08-14T00:00:00.000"",""2019"",""8"",""miércoles"",""SOLO DAÑOS"""
"902,""A001038111"",""2019-08-14T00:00:00.000"",""2019"",""8"",""miércoles"",""CON HERIDOS"""
"903,""A001038135"",""2019-08-14T00:00:00.000"",""2019"",""8"",""miércoles"",""SOLO DAÑOS"""
"904,""A001038166"",""2019-09-25T00:00:00.000"",""2019"",""9"",""miércoles"",""SOLO DAÑOS"""
"905,""A001038154"",""2019-09-25T00:00:00.000"",""2019"",""9"",""miércoles"",""CON HERIDOS"""
"906,""A001038144"",""2019-09-25T00:00:00.000"",""2019"",""9"",""miércoles"",""CON HERIDOS"""
"907,""A001038169"",""2019-09-25T00:00:00.000"",""2019"",""9"",""miércoles"",""SOLO DAÑOS"""
"908,""A001038125"",""2019-09-25T00:00:00.000"",""2019"",""9"",""miércoles"",""SOLO DAÑOS"""
"909,""A001038173"",""2019-09-25T00:00:00.000"",""2019"",""9"",""miércoles"",""CON HERIDOS"""
"910,""A001038164"",""2019-09-25T00:00:00.000"",""2019"",""9"",""miércoles"",""SOLO DAÑOS"""
"911,""A000885415"",""2019-09-25T00:00:00.000"",""2019"",""9"",""miércoles"",""CON HERIDOS"""
"912,""A001038177"",""2019-09-25T00:00:00.000"",""2019"",""9"",""miércoles"",""CON HERIDOS"""
"913,""A001038146"",""2019-09-25T00:00:00.000"",""2019"",""9"",""miércoles"",""CON HERIDOS"""
"914,""A000885414"",""2019-09-25T00:00:00.000"",""2019"",""9"",""miércoles"",""SOLO DAÑOS"""
"915,""A001038165"",""2019-09-25T00:00:00.000"",""2019"",""9"",""miércoles"",""CON HERIDOS"""
"916,""A001038160"",""2019-09-25T00:00:00.000"",""2019"",""9"",""miércoles"",""CON HERIDOS"""
"917,""A001038172"",""2019-09-25T00:00:00.000"",""2019"",""9"",""miércoles"",""CON HERIDOS"""
"918,""A001038162"",""2019-09-25T00:00:00.000"",""2019"",""9"",""miércoles"",""CON HERIDOS"""
"919,""A001038161"",""2019-09-25T00:00:00.000"",""2019"",""9"",""miércoles"",""CON HERIDOS"""
"920,""A001038157"",""2019-09-25T00:00:00.000"",""2019"",""9"",""miércoles"",""CON HERIDOS"""
"921,""A001038145"",""2019-09-26T00:00:00.000"",""2019"",""9"",""jueves"",""CON HERIDOS"""
"922,""A001038181"",""2019-09-26T00:00:00.000"",""2019"",""9"",""jueves"",""SOLO DAÑOS"""
"923,""A001038184"",""2019-09-26T00:00:00.000"",""2019"",""9"",""jueves"",""CON HERIDOS"""
"924,""A001038175"",""2019-09-26T00:00:00.000"",""2019"",""9"",""jueves"",""CON HERIDOS"""
"925,""A001038178"",""2019-09-26T00:00:00.000"",""2019"",""9"",""jueves"",""CON HERIDOS"""
"926,""A001038168"",""2019-09-26T00:00:00.000"",""2019"",""9"",""jueves"",""SOLO DAÑOS"""
"927,""A001038174"",""2019-09-26T00:00:00.000"",""2019"",""9"",""jueves"",""CON HERIDOS"""
"928,""A001038167"",""2019-09-26T00:00:00.000"",""2019"",""9"",""jueves"",""SOLO DAÑOS"""
"929,""A001038170"",""2019-09-26T00:00:00.000"",""2019"",""9"",""jueves"",""CON HERIDOS"""
"930,""A001038147"",""2019-09-26T00:00:00.000"",""2019"",""9"",""jueves"",""CON HERIDOS"""
"931,""A001038185"",""2019-09-27T00:00:00.000"",""2019"",""9"",""viernes"",""CON HERIDOS"""
"932,""A001038163"",""2019-09-27T00:00:00.000"",""2019"",""9"",""viernes"",""CON HERIDOS"""
"933,""A001038187"",""2019-09-27T00:00:00.000"",""2019"",""9"",""viernes"",""SOLO DAÑOS"""
"934,""A001038186"",""2019-09-27T00:00:00.000"",""2019"",""9"",""viernes"",""CON HERIDOS"""
"935,""A001038179"",""2019-09-27T00:00:00.000"",""2019"",""9"",""viernes"",""CON HERIDOS"""
"936,""A001038171"",""2019-09-27T00:00:00.000"",""2019"",""9"",""viernes"",""CON HERIDOS"""
"937,""A001038182"",""2019-09-27T00:00:00.000"",""2019"",""9"",""viernes"",""CON MUERTOS"""
"938,""A001038180"",""2019-09-27T00:00:00.000"",""2019"",""9"",""viernes"",""CON HERIDOS"""
"939,""A001038183"",""2019-10-17T00:00:00.000"",""2019"",""10"",""jueves"",""SOLO DAÑOS"""
"940,""A001038188"",""2019-10-17T00:00:00.000"",""2019"",""10"",""jueves"",""CON HERIDOS"""
"941,""A001038126"",""2019-10-17T00:00:00.000"",""2019"",""10"",""jueves"",""CON HERIDOS"""
"942,""A001038208"",""2019-10-21T00:00:00.000"",""2019"",""10"",""lunes"",""CON HERIDOS"""
"943,""A001038205"",""2019-10-21T00:00:00.000"",""2019"",""10"",""lunes"",""SOLO DAÑOS"""
"944,""A001038193"",""2019-10-21T00:00:00.000"",""2019"",""10"",""lunes"",""CON HERIDOS"""
"945,""A001038195"",""2019-10-21T00:00:00.000"",""2019"",""10"",""lunes"",""SOLO DAÑOS"""
"946,""A001038148"",""2019-10-21T00:00:00.000"",""2019"",""10"",""lunes"",""SOLO DAÑOS"""
"947,""A001038198"",""2019-10-21T00:00:00.000"",""2019"",""10"",""lunes"",""CON HERIDOS"""
"948,""A001038190"",""2019-10-21T00:00:00.000"",""2019"",""10"",""lunes"",""CON HERIDOS"""
"949,""A001038189"",""2019-10-21T00:00:00.000"",""2019"",""10"",""lunes"",""SOLO DAÑOS"""
"950,""A001038207"",""2019-10-21T00:00:00.000"",""2019"",""10"",""lunes"",""SOLO DAÑOS"""
"951,""A001038201"",""2019-10-21T00:00:00.000"",""2019"",""10"",""lunes"",""CON HERIDOS"""
"952,""A001038209"",""2019-10-22T00:00:00.000"",""2019"",""10"",""martes"",""SOLO DAÑOS"""
"953,""A001038191"",""2019-10-22T00:00:00.000"",""2019"",""10"",""martes"",""SOLO DAÑOS"""
"954,""A001038211"",""2019-10-22T00:00:00.000"",""2019"",""10"",""martes"",""CON HERIDOS"""
"955,""A001038196"",""2019-10-22T00:00:00.000"",""2019"",""10"",""martes"",""CON HERIDOS"""
"956,""A001038212"",""2019-10-22T00:00:00.000"",""2019"",""10"",""martes"",""CON HERIDOS"""
"957,""A001038202"",""2019-10-22T00:00:00.000"",""2019"",""10"",""martes"",""CON HERIDOS"""
"958,""A001038199"",""2019-10-23T00:00:00.000"",""2019"",""10"",""miércoles"",""SOLO DAÑOS"""
"959,""A001038216"",""2019-11-01T00:00:00.000"",""2019"",""11"",""viernes"",""CON HERIDOS"""
"960,""A001038215"",""2019-11-01T00:00:00.000"",""2019"",""11"",""viernes"",""CON HERIDOS"""
"961,""A001038221"",""2019-11-01T00:00:00.000"",""2019"",""11"",""viernes"",""SOLO DAÑOS"""
"962,""A001038219"",""2019-11-01T00:00:00.000"",""2019"",""11"",""viernes"",""SOLO DAÑOS"""
"963,""A001038217"",""2019-11-01T00:00:00.000"",""2019"",""11"",""viernes"",""SOLO DAÑOS"""
"964,""A001038213"",""2019-11-01T00:00:00.000"",""2019"",""11"",""viernes"",""CON HERIDOS"""
"965,""A001038206"",""2019-11-01T00:00:00.000"",""2019"",""11"",""viernes"",""CON HERIDOS"""
"966,""A001038220"",""2019-11-01T00:00:00.000"",""2019"",""11"",""viernes"",""CON MUERTOS"""
"967,""A001038200"",""2019-11-01T00:00:00.000"",""2019"",""11"",""viernes"",""SOLO DAÑOS"""
"968,""A000885466"",""2019-11-05T00:00:00.000"",""2019"",""11"",""martes"",""CON HERIDOS"""
"969,""A001038204"",""2019-11-05T00:00:00.000"",""2019"",""11"",""martes"",""CON HERIDOS"""
"970,""A001038225"",""2019-11-05T00:00:00.000"",""2019"",""11"",""martes"",""CON HERIDOS"""
"971,""A001038194"",""2019-11-05T00:00:00.000"",""2019"",""11"",""martes"",""CON MUERTOS"""
"972,""A001038235"",""2019-11-05T00:00:00.000"",""2019"",""11"",""martes"",""SOLO DAÑOS"""
"973,""A001038230"",""2019-11-05T00:00:00.000"",""2019"",""11"",""martes"",""CON HERIDOS"""
"974,""A001038240"",""2019-11-05T00:00:00.000"",""2019"",""11"",""martes"",""CON HERIDOS"""
"975,""A001038229"",""2019-11-05T00:00:00.000"",""2019"",""11"",""martes"",""CON HERIDOS"""
"976,""A001038218"",""2019-11-05T00:00:00.000"",""2019"",""11"",""martes"",""CON HERIDOS"""
"977,""A001038231"",""2019-11-05T00:00:00.000"",""2019"",""11"",""martes"",""CON HERIDOS"""
"978,""A001038210"",""2019-11-05T00:00:00.000"",""2019"",""11"",""martes"",""CON HERIDOS"""
"979,""A001038226"",""2019-11-05T00:00:00.000"",""2019"",""11"",""martes"",""SOLO DAÑOS"""
"980,""A001038222"",""2020-01-10T00:00:00.000"",""2020"",""1"",""viernes"",""CON HERIDOS"""
"981,""A001038239"",""2020-01-10T00:00:00.000"",""2020"",""1"",""viernes"",""SOLO DAÑOS"""
"982,""A001038232"",""2020-01-10T00:00:00.000"",""2020"",""1"",""viernes"",""SOLO DAÑOS"""
"983,""A001038245"",""2020-01-10T00:00:00.000"",""2020"",""1"",""viernes"",""CON HERIDOS"""
"984,""A001038247"",""2020-01-10T00:00:00.000"",""2020"",""1"",""viernes"",""CON HERIDOS"""
"985,""A001038249"",""2020-01-10T00:00:00.000"",""2020"",""1"",""viernes"",""SOLO DAÑOS"""
"986,""A001038227"",""2020-01-10T00:00:00.000"",""2020"",""1"",""viernes"",""SOLO DAÑOS"""
"987,""A001038223"",""2020-01-10T00:00:00.000"",""2020"",""1"",""viernes"",""CON HERIDOS"""
"988,""A001038197"",""2020-01-10T00:00:00.000"",""2020"",""1"",""viernes"",""SOLO DAÑOS"""
"989,""A001038242"",""2020-01-10T00:00:00.000"",""2020"",""1"",""viernes"",""SOLO DAÑOS"""
"990,""A001038246"",""2020-01-10T00:00:00.000"",""2020"",""1"",""viernes"",""SOLO DAÑOS"""
"991,""A001038248"",""2020-01-10T00:00:00.000"",""2020"",""1"",""viernes"",""CON HERIDOS"""
"992,""A001038214"",""2020-01-10T00:00:00.000"",""2020"",""1"",""viernes"",""CON HERIDOS"""
"993,""A001038241"",""2020-01-10T00:00:00.000"",""2020"",""1"",""viernes"",""SOLO DAÑOS"""
"994,""A001038244"",""2020-01-10T00:00:00.000"",""2020"",""1"",""viernes"",""SOLO DAÑOS"""
"995,""A001038243"",""2020-01-10T00:00:00.000"",""2020"",""1"",""viernes"",""CON HERIDOS"""
"996,""A001115150"",""2020-01-13T00:00:00.000"",""2020"",""1"",""lunes"",""SOLO DAÑOS"""
"997,""A001115151"",""2020-01-13T00:00:00.000"",""2020"",""1"",""lunes"",""CON HERIDOS"""
"998,""A001038233"",""2020-01-13T00:00:00.000"",""2020"",""1"",""lunes"",""CON HERIDOS"""
"999,""A001115149"",""2020-01-13T00:00:00.000"",""2020"",""1"",""lunes"",""SOLO DAÑOS"""
"1000,""A001038228"",""2020-01-13T00:00:00.000"",""2020"",""1"",""lunes"",""SOLO DAÑOS"""
"1001,""A001115153"",""2020-01-13T00:00:00.000"",""2020"",""1"",""lunes"",""CON HERIDOS"""
"1002,""A001115165"",""2020-01-14T00:00:00.000"",""2020"",""1"",""martes"",""CON HERIDOS"""
"1003,""A001115161"",""2020-01-14T00:00:00.000"",""2020"",""1"",""martes"",""CON HERIDOS"""
"1004,""A001038250"",""2020-01-14T00:00:00.000"",""2020"",""1"",""martes"",""CON MUERTOS"""
"1005,""A001115162"",""2020-01-14T00:00:00.000"",""2020"",""1"",""martes"",""CON HERIDOS"""
"1006,""A001115159"",""2020-01-14T00:00:00.000"",""2020"",""1"",""martes"",""CON HERIDOS"""
"1007,""A001115152"",""2020-01-14T00:00:00.000"",""2020"",""1"",""martes"",""CON HERIDOS"""
"1008,""A001115163"",""2020-01-14T00:00:00.000"",""2020"",""1"",""martes"",""CON HERIDOS"""
"1009,""A001115156"",""2020-02-11T00:00:00.000"",""2020"",""2"",""martes"",""CON HERIDOS"""
"1010,""A001115172"",""2020-02-11T00:00:00.000"",""2020"",""2"",""martes"",""CON HERIDOS"""
